c_classid;c_instanceid;c_price;c_offers;c_popularity;c_rarity;c_quality;c_heroid;c_slot;c_market_name;c_name_color;c_pop
1244473586;480085569;10000;1;0;Запрещенное;"Немного поношенное";17;Обыч.;"AK-47 | Синий ламинат (Немного поношенное)";D2D2D2;1000
1244574290;188530139;6499;1;0;Ширпотреб;"После полевых испытаний";17;Сувенирный;"Сувенирный AUG | Колония (После полевых испытаний)";FFD700;248
1244601376;188530139;6300;2;0;"Армейское качество";"После полевых испытаний";19;Обыч.;"USP-S | Закрученный (После полевых испытаний)";D2D2D2;146
1244603005;302028390;6900;1;0;Ширпотреб;"После полевых испытаний";3;Обыч.;"ПП-19 Бизон | Бамбук (После полевых испытаний)";D2D2D2;61
1244611075;188530139;39500;1;0;Засекреченное;"После полевых испытаний";17;Обыч.;"AK-47 | Красная линия (После полевых испытаний)";D2D2D2;910
1244732655;188530139;6900;1;0;"Армейское качество";Поношенное;49;Обыч.;"Nova | Лесничий (Поношенное)";D2D2D2;72
1244746365;188530139;5000;1;0;"Армейское качество";"После полевых испытаний";19;Обыч.;"P2000 | Слоновая кость (После полевых испытаний)";D2D2D2;98
1244776996;188530139;169000;1;0;Засекреченное;"После полевых испытаний";47;Обыч.;"AWP | БАХ (После полевых испытаний)";D2D2D2;698
1245066868;188530170;520000;1;0;Тайное;"Немного поношенное";17;StatTrak™;"StatTrak™ M4A1-S | Сайрекс (Немного поношенное)";CF6A32;892
1245271549;519977179;31500;1;0;"Армейское качество";"Немного поношенное";19;Обыч.;"USP-S | Бизнес-класс (Немного поношенное)";D2D2D2;1000
1245361513;188530139;460000;1;0;Тайное;"После полевых испытаний";365;★;"★ Нож с лезвием-крюком | Поверхностная закалка (После полевых испытан";8650AC;1196
1245409384;188530139;15000;1;0;"Армейское качество";"Прямо с завода";19;Сувенирный;"Сувенирный Dual Berettas | Анодированная синева (Прямо с завода)";FFD700;1096
1245686261;188530139;80000;1;0;Тайное;"Прямо с завода";17;Обыч.;"M4A4 | Рентген (Прямо с завода)";D2D2D2;703
1245746968;188530139;24500;1;0;Засекреченное;"Немного поношенное";19;Обыч.;"Desert Eagle | Заговор (Немного поношенное)";D2D2D2;592
1245804835;480085569;11000;1;0;Запрещенное;"Немного поношенное";47;Обыч.;"AWP | Бог червей (Немного поношенное)";D2D2D2;1000
1245906956;302028390;28500;1;0;"Промышленное качество";"Прямо с завода";19;Обыч.;"Desert Eagle | Ночная буря (Прямо с завода)";D2D2D2;1000
1245933498;188530170;119000;1;0;Засекреченное;"После полевых испытаний";19;StatTrak™;"StatTrak™ P2000 | Кортисейра (После полевых испытаний)";CF6A32;560
1246439674;188530139;54514;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"M4A1-S | Страж (Немного поношенное)";D2D2D2;755
1246530811;188530139;6600;1;1;"Армейское качество";"После полевых испытаний";49;Обыч.;"Nova | Лесничий (После полевых испытаний)";D2D2D2;64
1246591390;188530139;8000;1;0;Ширпотреб;"Немного поношенное";47;Сувенирный;"Сувенирный G3SG1 | Песчаная буря (Немного поношенное)";FFD700;462
1246640780;302028390;6300;2;0;Ширпотреб;"Немного поношенное";19;Обыч.;"P250 | Кимоно цвета мяты (Немного поношенное)";D2D2D2;219
1246903991;188530139;149900;1;0;Тайное;"После полевых испытаний";17;Обыч.;"AK-47 | Аквамариновая месть (После полевых испытаний)";D2D2D2;1119
1246913612;188530139;12000;1;0;Запрещенное;"Немного поношенное";17;Обыч.;"AK-47 | Синий ламинат (Немного поношенное)";D2D2D2;958
1246987024;480085569;280000;1;0;Тайное;"Прямо с завода";17;Обыч.;"M4A1-S | Сайрекс (Прямо с завода)";D2D2D2;512
1247020350;188530139;4999;1;0;Ширпотреб;"Закаленное в боях";47;Сувенирный;"Сувенирный SCAR-20 | Песчаная сетка (Закаленное в боях)";FFD700;221
1247065741;188530139;2990;1;0;Ширпотреб;"Немного поношенное";49;Сувенирный;"Сувенирный Sawed-Off | Белое напыление (Немного поношенное)";FFD700;1000
1247082792;480085569;10000;1;0;"Промышленное качество";"После полевых испытаний";19;Обыч.;"Glock-18 | Ночь (После полевых испытаний)";D2D2D2;290
1247263732;188530139;34800;1;0;Запрещенное;"Немного поношенное";17;Обыч.;"M4A1-S | Темная вода (Немного поношенное)";D2D2D2;924
1247277664;302028390;14000;1;0;"Армейское качество";"После полевых испытаний";19;Обыч.;"Glock-18 | Реактор (После полевых испытаний)";D2D2D2;747
1247317935;188530139;8500;1;0;Запрещенное;"Немного поношенное";17;Обыч.;"M4A4 | Злобный дайме (Немного поношенное)";D2D2D2;784
1247374958;480085569;61819;1;1;Засекреченное;"Немного поношенное";17;Обыч.;"AK-47 | Красный глянец (Немного поношенное)";D2D2D2;1131
1247605555;902658099;1690000;1;0;Засекреченное;"Прямо с завода";17;StatTrak™;"StatTrak™ AK-47 | Поверхностная закалка (Прямо с завода)";CF6A32;1185
1247605555;902679193;1799900;1;0;Засекреченное;"Прямо с завода";17;StatTrak™;"StatTrak™ AK-47 | Поверхностная закалка (Прямо с завода)";CF6A32;1000
1247719114;902658099;18500;1;0;Запрещенное;"Прямо с завода";19;StatTrak™;"StatTrak™ P250 | Сверхновая (Прямо с завода)";CF6A32;1046
1247874207;188530170;10000;1;0;"Армейское качество";"Немного поношенное";19;StatTrak™;"StatTrak™ Tec-9 | Песчаная буря (Немного поношенное)";CF6A32;1000
1247972100;188530139;115900;1;0;Тайное;"После полевых испытаний";17;Обыч.;"AK-47 | Пустынный повстанец (После полевых испытаний)";D2D2D2;1004
1248066320;188530139;14000;1;1;Запрещенное;"Прямо с завода";47;Обыч.;"AWP | Бог червей (Прямо с завода)";D2D2D2;724
1248111703;188530139;79000;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"M4A1-S | Страж (Немного поношенное)";D2D2D2;556
1248412523;480085569;65000;1;0;"Армейское качество";"Прямо с завода";19;Обыч.;"Tec-9 | Токсичность (Прямо с завода)";D2D2D2;829
1248529216;0;10500;1;0;Запрещенное;"После полевых испытаний";47;Обыч.;"AWP | Гадюка (После полевых испытаний)";D2D2D2;562
1249092334;480085569;34000;1;0;Засекреченное;"После полевых испытаний";17;Обыч.;"AK-47 | Красная линия (После полевых испытаний)";D2D2D2;1014
