c_classid;c_instanceid;c_price;c_offers;c_popularity;c_rarity;c_quality;c_heroid;c_slot;c_market_name;c_name_color;c_pop
862836267;188530139;4495;1;0;"Промышленное качество";Поношенное;3;Сувенирный;"Сувенирный ПП-19 Бизон | Химический зеленый (Поношенное)";FFD700;1011
862855879;188530139;99990;1;0;"Промышленное качество";"Закаленное в боях";19;Сувенир;"Сувенир Five-SeveN | Лихач (Закаленное в боях)";FFD700;57
862877391;236997301;54900;1;0;"базового класса";;1;Обыч.;"Сувенирный набор «ESL One Katowice 2015 Dust II»";D2D2D2;786
862927838;188530139;4000;1;0;Ширпотреб;"После полевых испытаний";47;Сувенир;"Сувенир SCAR-20 | Песчаная сетка (После полевых испытаний)";FFD700;227
863040106;188530139;72754;1;1;"Армейское качество";"Немного поношенное";17;Сувенирный;"Сувенирный M4A1-S | Смешанный камуфляж (Немного поношенное)";FFD700;1250
863084115;236997301;283827;1;0;"базового класса";;1;Обыч.;"Сувенирный набор «ESL One Katowice 2015 Cobblestone»";D2D2D2;964
863273969;236997301;30170;1;0;"базового класса";;1;Обыч.;"Сувенирный набор «ESL One Katowice 2015 Inferno»";D2D2D2;1028
863323543;188530139;2500;1;1;Ширпотреб;"После полевых испытаний";49;Сувенир;"Сувенир Nova | Грецкий орех (После полевых испытаний)";FFD700;428
863358449;188530139;149900;1;0;Тайное;"Закаленное в боях";47;Обыч.;"AWP | Азимов (Закаленное в боях)";D2D2D2;1201
863385178;188530139;18000;1;0;"Армейское качество";"Закаленное в боях";3;Сувенирный;"Сувенирный MAC-10 | Ядерный сад (Закаленное в боях)";FFD700;492
863403534;188530139;650000;1;0;Запрещенное;"Прямо с завода";17;Сувенирный;"Сувенирный FAMAS | Стикс (Прямо с завода)";FFD700;504
863513184;188530139;450000;1;0;"Армейское качество";"Прямо с завода";19;Сувенирный;"Сувенирный Tec-9 | Токсичность (Прямо с завода)";FFD700;698
863702045;188530139;3880;1;1;Ширпотреб;"После полевых испытаний";75;Сувенир;"Сувенир M249 | Контрастные цвета (После полевых испытаний)";FFD700;398
863703030;188530139;6000;1;0;Ширпотреб;"После полевых испытаний";49;Сувенир;"Сувенир Sawed-Off | Белое напыление (После полевых испытаний)";FFD700;197
863716596;188530139;5000;1;0;Ширпотреб;"После полевых испытаний";75;Сувенир;"Сувенир M249 | Контрастные цвета (После полевых испытаний)";FFD700;276
863722623;188530139;44900;1;0;"Армейское качество";"После полевых испытаний";49;Сувенирный;"Сувенирный XM1014 | Смешанный синий камуфляж (После полевых испытаний)";FFD700;369
863744200;188530139;22387;1;0;"Промышленное качество";"После полевых испытаний";19;Сувенирный;"Сувенирный Glock-18 | Ночь (После полевых испытаний)";FFD700;1000
863763246;188530139;6000;1;0;Ширпотреб;Поношенное;75;Сувенир;"Сувенир M249 | Контрастные цвета (Поношенное)";FFD700;364
863803813;188530139;9038;1;0;"Промышленное качество";"Немного поношенное";17;Сувенирный;"Сувенирный AUG | Радиационная опасность (Немного поношенное)";FFD700;1318
863830030;188530139;6000;1;0;Ширпотреб;"После полевых испытаний";49;Сувенир;"Сувенир MAG-7 | Радиоактивная опасность (После полевых испытаний)";FFD700;213
863844045;188530139;6000;1;0;Ширпотреб;"После полевых испытаний";3;Сувенир;"Сувенир ПП-19 Бизон | Радиоактивная опасность (После полевых испытаний";FFD700;334
863855098;188530139;11000;1;0;Запрещенное;"После полевых испытаний";17;Обыч.;"AK-47 | Синий ламинат (После полевых испытаний)";D2D2D2;1000
863867597;188530139;6000;1;0;Ширпотреб;"После полевых испытаний";49;Сувенир;"Сувенир Sawed-Off | Радиоактивная опасность (После полевых испытаний)";FFD700;221
863912411;188530139;89900;1;0;"Армейское качество";"После полевых испытаний";19;Сувенирный;"Сувенирный CZ75-Auto | Нитро (После полевых испытаний)";FFD700;501
863994242;188530139;6000;1;0;Ширпотреб;"Закаленное в боях";49;Сувенирный;"Сувенирный Sawed-Off | Белое напыление (Закаленное в боях)";FFD700;207
864408021;519977179;5000;1;1;"Промышленное качество";"Немного поношенное";17;Обыч.;"M4A4 | Песчаная буря (Немного поношенное)";D2D2D2;846
864744780;188530139;25000;1;0;"Промышленное качество";"После полевых испытаний";3;Сувенир;"Сувенир P90 | Радиоактивные осадки (После полевых испытаний)";FFD700;637
864753002;188530139;24400;1;0;"Промышленное качество";"Немного поношенное";75;Сувенирный;"Сувенирный Negev | Калифорнийский камуфляж (Немного поношенное)";FFD700;157
864852300;480085569;58000;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"AK-47 | Красный глянец (Немного поношенное)";D2D2D2;1000
864970456;188530139;250000;1;0;"Промышленное качество";"Прямо с завода";19;Сувенирный;"Сувенирный Five-SeveN | Лихач (Прямо с завода)";FFD700;459
865226278;188530170;8000;1;0;"Армейское качество";"После полевых испытаний";3;StatTrak™;"StatTrak™ ПП-19 Бизон | Синие полутона (После полевых испытаний)";CF6A32;284
865290461;188530139;6000;1;0;Ширпотреб;"После полевых испытаний";3;Сувенир;"Сувенир MP9 | Песчаная штриховка (После полевых испытаний)";FFD700;212
865307060;188530139;5000;1;0;"Промышленное качество";"Закаленное в боях";49;Сувенирный;"Сувенирный Sawed-Off | Змеиная кожа (Закаленное в боях)";FFD700;472
865362705;188530139;6500;1;0;Ширпотреб;"После полевых испытаний";49;Сувенир;"Сувенир Nova | Грецкий орех (После полевых испытаний)";FFD700;159
865378901;188530139;4500;1;0;Ширпотреб;"После полевых испытаний";49;Сувенир;"Сувенир Nova | Грецкий орех (После полевых испытаний)";FFD700;252
865509315;188530139;4489;1;0;"Армейское качество";"Прямо с завода";17;Обыч.;"Galil AR | Ками (Прямо с завода)";D2D2D2;284
865512030;188530139;7000;1;0;Ширпотреб;"После полевых испытаний";3;Сувенир;"Сувенир ПП-19 Бизон | Радиоактивная опасность (После полевых испытаний";FFD700;347
865549962;188530139;8000;1;0;Ширпотреб;"Немного поношенное";3;Сувенир;"Сувенир ПП-19 Бизон | Радиоактивная опасность (Немного поношенное)";FFD700;682
865609945;188530139;5000;1;0;Ширпотреб;"Закаленное в боях";3;Сувенирный;"Сувенирный ПП-19 Бизон | Радиоактивная опасность (Закаленное в боях)";FFD700;382
865662735;188530139;3990;1;1;Ширпотреб;"После полевых испытаний";3;Сувенир;"Сувенир ПП-19 Бизон | Радиоактивная опасность (После полевых испытаний";FFD700;615
865729209;236997301;283827;2;0;"базового класса";;1;Обыч.;"Сувенирный набор «ESL One Katowice 2015 Cobblestone»";D2D2D2;975
865782067;188530139;11000;1;0;"Промышленное качество";"Немного поношенное";49;Сувенир;"Сувенир Nova | Зеленое яблоко (Немного поношенное)";FFD700;587
865796918;188530139;7500;2;0;Ширпотреб;"После полевых испытаний";3;Сувенир;"Сувенир MAC-10 | Индиго (После полевых испытаний)";FFD700;232
865826956;188530139;5155;1;0;Ширпотреб;"Прямо с завода";19;Сувенир;"Сувенир Dual Berettas | Терн (Прямо с завода)";FFD700;625
